Team1,Team2,Team1_Win_Percentage,Team2_Win_Percentage
Colorado State,James Madison,0.16999999999999998,99.83
Colorado State,Kansas,97.05,2.950000000000003
Colorado State,Kentucky,0.0,100.0
Colorado State,Long Beach State,0.11,99.89
Colorado State,Longwood,0.0,100.0
Colorado State,Marquette,52.35999999999999,47.64000000000001
Colorado State,McNeese State,0.0,100.0
Colorado State,Michigan State,69.27,30.730000000000004
Colorado State,Mississippi State,0.0,100.0
Colorado State,Montana State,100.0,0.0
Colorado State,Morehead State,0.0,100.0
Colorado State,NC State,32.85,67.15
Colorado State,Nebraska,14.92,85.08
Colorado State,Nevada,36.68,63.32
Colorado State,New Mexico,7.3,92.7
Colorado State,North Carolina,0.0,100.0
Colorado State,Northwestern,33.46,66.53999999999999
Colorado State,Oakland,0.02,99.98
Colorado State,Oregon,0.4,99.6
Colorado State,Purdue,0.0,100.0
Colorado State,Saint Mary's (CA),0.0,100.0
Colorado State,Saint Peter's,100.0,0.0
Colorado State,Samford,0.0,100.0
Colorado State,San Diego State,2.63,97.37
Colorado State,South Carolina,0.0,100.0
Colorado State,South Dakota State,67.10000000000001,32.89999999999999
Colorado State,Stetson,0.0,100.0
Colorado State,TCU,0.0,100.0
Colorado State,Tennessee,24.34,75.66
Colorado State,Texas,0.24,99.76
Colorado State,Texas A&M,0.0,100.0
Colorado State,Texas Tech,0.0,100.0
Colorado State,UAB,0.0,100.0
Colorado State,Utah State,0.0,100.0
Colorado State,Vermont,100.0,0.0
Colorado State,Virginia,100.0,0.0
Colorado State,Wagner,100.0,0.0
Colorado State,Washington State,0.03,99.97
Colorado State,Western Kentucky,99.99,0.010000000000005116
Colorado State,Wisconsin,0.0,100.0
Colorado State,Yale,36.79,63.21
Connecticut,Creighton,100.0,0.0
Connecticut,Dayton,100.0,0.0
Connecticut,Drake,100.0,0.0
Connecticut,Duke,100.0,0.0
Connecticut,Duquesne,100.0,0.0
Connecticut,Florida,15.36,84.64
Connecticut,Florida Atlantic,99.97,0.030000000000001137
Connecticut,Gonzaga,98.1,1.9000000000000057
Connecticut,Grambling,100.0,0.0
Connecticut,Grand Canyon,100.0,0.0
Connecticut,Houston,100.0,0.0
Connecticut,Howard,100.0,0.0
Connecticut,Illinois,16.189999999999998,83.81
Connecticut,Iowa State,100.0,0.0
Connecticut,James Madison,100.0,0.0
Connecticut,Kansas,100.0,0.0
Connecticut,Kentucky,100.0,0.0
Connecticut,Long Beach State,100.0,0.0
Connecticut,Longwood,100.0,0.0
Connecticut,Marquette,100.0,0.0
Connecticut,McNeese State,100.0,0.0
Connecticut,Michigan State,100.0,0.0
Connecticut,Mississippi State,100.0,0.0
Connecticut,Montana State,100.0,0.0
Connecticut,Morehead State,100.0,0.0
Connecticut,NC State,100.0,0.0
Connecticut,Nebraska,100.0,0.0
Connecticut,Nevada,100.0,0.0
Connecticut,New Mexico,100.0,0.0
Connecticut,North Carolina,100.0,0.0
Connecticut,Northwestern,100.0,0.0
Connecticut,Oakland,100.0,0.0
Connecticut,Oregon,100.0,0.0
Connecticut,Purdue,0.37,99.63
Connecticut,Saint Mary's (CA),100.0,0.0
Connecticut,Saint Peter's,100.0,0.0
Connecticut,Samford,100.0,0.0
Connecticut,San Diego State,100.0,0.0
Connecticut,South Carolina,100.0,0.0
Connecticut,South Dakota State,100.0,0.0
Connecticut,Stetson,99.99,0.010000000000005116
Connecticut,TCU,100.0,0.0
Connecticut,Tennessee,100.0,0.0
Connecticut,Texas,100.0,0.0
Connecticut,Texas A&M,73.71,26.290000000000006
Connecticut,Texas Tech,100.0,0.0
Connecticut,UAB,99.68,0.3199999999999932
Connecticut,Utah State,100.0,0.0
Connecticut,Vermont,100.0,0.0
Connecticut,Virginia,100.0,0.0
Connecticut,Wagner,100.0,0.0
Connecticut,Washington State,100.0,0.0
Connecticut,Western Kentucky,100.0,0.0
Connecticut,Wisconsin,100.0,0.0
Connecticut,Yale,100.0,0.0
Creighton,Dayton,79.54,20.459999999999994
Creighton,Drake,100.0,0.0
Creighton,Duke,0.36,99.64
Creighton,Duquesne,100.0,0.0
Creighton,Florida,0.0,100.0
Creighton,Florida Atlantic,0.0,100.0
Creighton,Gonzaga,0.0,100.0
Creighton,Grambling,100.0,0.0
Creighton,Grand Canyon,67.99,32.010000000000005
Creighton,Houston,100.0,0.0
Creighton,Howard,0.0,100.0
Creighton,Illinois,0.0,100.0
Creighton,Iowa State,100.0,0.0
Creighton,James Madison,93.72,6.280000000000001
Creighton,Kansas,100.0,0.0
Creighton,Kentucky,0.0,100.0
Creighton,Long Beach State,90.94,9.060000000000002
Creighton,Longwood,0.1,99.9
Creighton,Marquette,100.0,0.0
Creighton,McNeese State,11.29,88.71000000000001
Creighton,Michigan State,100.0,0.0
Creighton,Mississippi State,15.370000000000001,84.63
Creighton,Montana State,100.0,0.0
Creighton,Morehead State,0.11,99.89
Creighton,NC State,100.0,0.0
Creighton,Nebraska,99.94,0.060000000000002274
Creighton,Nevada,100.0,0.0
Creighton,New Mexico,99.92999999999999,0.07000000000000739
Creighton,North Carolina,25.36,74.64
Creighton,Northwestern,100.0,0.0
Creighton,Oakland,78.4,21.599999999999994
Creighton,Oregon,96.43,3.569999999999993
Creighton,Purdue,0.0,100.0
Creighton,Saint Mary's (CA),0.26,99.74
Creighton,Saint Peter's,100.0,0.0
Creighton,Samford,0.3,99.7
Creighton,San Diego State,99.28,0.7199999999999989
Creighton,South Carolina,20.74,79.26
Creighton,South Dakota State,100.0,0.0
Creighton,Stetson,0.0,100.0
Creighton,TCU,0.03,99.97
Creighton,Tennessee,99.97,0.030000000000001137
Creighton,Texas,95.12,4.8799999999999955
Creighton,Texas A&M,0.0,100.0
Creighton,Texas Tech,3.8600000000000003,96.14
Creighton,UAB,0.0,100.0
Creighton,Utah State,44.3,55.7
Creighton,Vermont,100.0,0.0
Creighton,Virginia,100.0,0.0
Creighton,Wagner,100.0,0.0
Creighton,Washington State,82.24000000000001,17.75999999999999
Creighton,Western Kentucky,100.0,0.0
Creighton,Wisconsin,1.21,98.79
Creighton,Yale,100.0,0.0
Dayton,Drake,100.0,0.0
Dayton,Duke,0.02,99.98
Dayton,Duquesne,100.0,0.0
Dayton,Florida,0.0,100.0
Dayton,Florida Atlantic,0.0,100.0
Dayton,Gonzaga,0.0,100.0
Dayton,Grambling,100.0,0.0
Dayton,Grand Canyon,36.230000000000004,63.769999999999996
Dayton,Houston,99.91,0.09000000000000341
Dayton,Howard,0.0,100.0
Dayton,Illinois,0.0,100.0
Dayton,Iowa State,100.0,0.0
Dayton,James Madison,74.89,25.11
Dayton,Kansas,100.0,0.0
Dayton,Kentucky,0.0,100.0
Dayton,Long Beach State,69.58,30.42
Dayton,Longwood,0.0,100.0
Dayton,Marquette,99.98,0.01999999999999602
Dayton,McNeese State,2.32,97.68
Dayton,Michigan State,100.0,0.0
Dayton,Mississippi State,3.4099999999999997,96.59
Dayton,Montana State,100.0,0.0
Dayton,Morehead State,0.01,99.99
Dayton,NC State,99.95,0.04999999999999716
Dayton,Nebraska,99.39,0.6099999999999994
Dayton,Nevada,99.92999999999999,0.07000000000000739
Dayton,New Mexico,98.76,1.2399999999999949
Dayton,North Carolina,5.970000000000001,94.03
Dayton,Northwestern,99.95,0.04999999999999716
Dayton,Oakland,46.96,53.04
Dayton,Oregon,82.37,17.629999999999995
Dayton,Purdue,0.0,100.0
Dayton,Saint Mary's (CA),0.01,99.99
Dayton,Saint Peter's,100.0,0.0
Dayton,Samford,0.01,99.99
Dayton,San Diego State,94.65,5.349999999999994
Dayton,South Carolina,4.569999999999999,95.43
Dayton,South Dakota State,100.0,0.0
Dayton,Stetson,0.0,100.0
Dayton,TCU,0.0,100.0
Dayton,Tennessee,99.87,0.12999999999999545
Dayton,Texas,80.13,19.870000000000005
Dayton,Texas A&M,0.0,100.0
Dayton,Texas Tech,0.6,99.4
Dayton,UAB,0.0,100.0
Dayton,Utah State,16.61,83.39
Dayton,Vermont,100.0,0.0
Dayton,Virginia,100.0,0.0
Dayton,Wagner,100.0,0.0
Dayton,Washington State,53.410000000000004,46.589999999999996
Dayton,Western Kentucky,100.0,0.0
Dayton,Wisconsin,0.18,99.82
Dayton,Yale,99.88,0.12000000000000455
Drake,Duke,0.0,100.0
Drake,Duquesne,34.23,65.77000000000001
Drake,Florida,0.0,100.0
Drake,Florida Atlantic,0.0,100.0
Drake,Gonzaga,0.0,100.0
Drake,Grambling,83.11,16.89
Drake,Grand Canyon,0.0,100.0
Drake,Houston,0.37,99.63
Drake,Howard,0.0,100.0
Drake,Illinois,0.0,100.0
Drake,Iowa State,95.54,4.459999999999994
Drake,James Madison,0.0,100.0
Drake,Kansas,46.61,53.39
Drake,Kentucky,0.0,100.0
Drake,Long Beach State,0.0,100.0
Drake,Longwood,0.0,100.0
Drake,Marquette,2.73,97.27
Drake,McNeese State,0.0,100.0
Drake,Michigan State,7.33,92.67
Drake,Mississippi State,0.0,100.0
Drake,Montana State,99.99,0.010000000000005116
Drake,Morehead State,0.0,100.0
Drake,NC State,0.86,99.14
Drake,Nebraska,0.06999999999999999,99.93
Drake,Nevada,0.91,99.09
Drake,New Mexico,0.02,99.98
Drake,North Carolina,0.0,100.0
Drake,Northwestern,0.76,99.24
Drake,Oakland,0.0,100.0
Drake,Oregon,0.0,100.0
Drake,Purdue,0.0,100.0
Drake,Saint Mary's (CA),0.0,100.0
Drake,Saint Peter's,100.0,0.0
Drake,Samford,0.0,100.0
Drake,San Diego State,0.0,100.0
Drake,South Carolina,0.0,100.0
Drake,South Dakota State,6.460000000000001,93.53999999999999
Drake,Stetson,0.0,100.0
Drake,TCU,0.0,100.0
Drake,Tennessee,0.37,99.63
Drake,Texas,0.0,100.0
Drake,Texas A&M,0.0,100.0
Drake,Texas Tech,0.0,100.0
Drake,UAB,0.0,100.0
Drake,Utah State,0.0,100.0
Drake,Vermont,100.0,0.0
Drake,Virginia,100.0,0.0
Drake,Wagner,100.0,0.0
Drake,Washington State,0.0,100.0
Drake,Western Kentucky,94.95,5.049999999999997
Drake,Wisconsin,0.0,100.0
Drake,Yale,1.18,98.82
Duke,Duquesne,100.0,0.0
Duke,Florida,0.0,100.0
Duke,Florida Atlantic,0.0,100.0
Duke,Gonzaga,0.0,100.0
Duke,Grambling,100.0,0.0
Duke,Grand Canyon,99.88,0.12000000000000455
Duke,Houston,100.0,0.0
Duke,Howard,0.72,99.28
Duke,Illinois,0.0,100.0
Duke,Iowa State,100.0,0.0
Duke,James Madison,100.0,0.0
Duke,Kansas,100.0,0.0
Duke,Kentucky,0.02,99.98
Duke,Long Beach State,100.0,0.0
Duke,Longwood,40.0,60.0
Duke,Marquette,100.0,0.0
Duke,McNeese State,93.58,6.420000000000002
Duke,Michigan State,100.0,0.0
Duke,Mississippi State,96.23,3.769999999999996
Duke,Montana State,100.0,0.0
Duke,Morehead State,34.58,65.42
Duke,NC State,100.0,0.0
Duke,Nebraska,100.0,0.0
Duke,Nevada,100.0,0.0
Duke,New Mexico,100.0,0.0
Duke,North Carolina,98.32,1.6800000000000068
Duke,Northwestern,100.0,0.0
Duke,Oakland,99.97,0.030000000000001137
Duke,Oregon,100.0,0.0
Duke,Purdue,0.0,100.0
Duke,Saint Mary's (CA),46.47,53.53
Duke,Saint Peter's,100.0,0.0
Duke,Samford,51.99,48.01
Duke,San Diego State,100.0,0.0
Duke,South Carolina,97.6,2.4000000000000057
Duke,South Dakota State,100.0,0.0
Duke,Stetson,0.13,99.87
Duke,TCU,29.26,70.74
Duke,Tennessee,100.0,0.0
Duke,Texas,100.0,0.0
Duke,Texas A&M,0.0,100.0
Duke,Texas Tech,84.3,15.700000000000003
Duke,UAB,0.0,100.0
Duke,Utah State,99.68,0.3199999999999932
Duke,Vermont,100.0,0.0
Duke,Virginia,100.0,0.0
Duke,Wagner,100.0,0.0
Duke,Washington State,100.0,0.0
Duke,Western Kentucky,100.0,0.0
Duke,Wisconsin,68.88,31.120000000000005
Duke,Yale,100.0,0.0
Duquesne,Florida,0.0,100.0
Duquesne,Florida Atlantic,0.0,100.0
Duquesne,Gonzaga,0.0,100.0
Duquesne,Grambling,91.59,8.409999999999997
Duquesne,Grand Canyon,0.0,100.0
Duquesne,Houston,1.1199999999999999,98.88
Duquesne,Howard,0.0,100.0
Duquesne,Illinois,0.0,100.0
Duquesne,Iowa State,98.3,1.7000000000000028
Duquesne,James Madison,0.0,100.0
Duquesne,Kansas,64.02,35.980000000000004
Duquesne,Kentucky,0.0,100.0
Duquesne,Long Beach State,0.0,100.0
Duquesne,Longwood,0.0,100.0
Duquesne,Marquette,6.239999999999999,93.76
Duquesne,McNeese State,0.0,100.0
Duquesne,Michigan State,14.760000000000002,85.24
Duquesne,Mississippi State,0.0,100.0
Duquesne,Montana State,100.0,0.0
Duquesne,Morehead State,0.0,100.0
Duquesne,NC State,1.8800000000000001,98.12
Duquesne,Nebraska,0.37,99.63
Duquesne,Nevada,2.97,97.03
Duquesne,New Mexico,0.12,99.88
Duquesne,North Carolina,0.0,100.0
Duquesne,Northwestern,2.1999999999999997,97.8
Duquesne,Oakland,0.0,100.0
Duquesne,Oregon,0.0,100.0
Duquesne,Purdue,0.0,100.0
Duquesne,Saint Mary's (CA),0.0,100.0
Duquesne,Saint Peter's,100.0,0.0
Duquesne,Samford,0.0,100.0
Duquesne,San Diego State,0.04,99.96
Duquesne,South Carolina,0.0,100.0
Duquesne,South Dakota State,15.64,84.36
Duquesne,Stetson,0.0,100.0
Duquesne,TCU,0.0,100.0
Duquesne,Tennessee,1.21,98.79
Duquesne,Texas,0.01,99.99
Duquesne,Texas A&M,0.0,100.0
Duquesne,Texas Tech,0.0,100.0
Duquesne,UAB,0.0,100.0
Duquesne,Utah State,0.0,100.0
Duquesne,Vermont,100.0,0.0
Duquesne,Virginia,100.0,0.0
Duquesne,Wagner,100.0,0.0
Duquesne,Washington State,0.0,100.0
Duquesne,Western Kentucky,98.24000000000001,1.759999999999991
Duquesne,Wisconsin,0.0,100.0
Duquesne,Yale,2.9899999999999998,97.01
Florida,Florida Atlantic,100.0,0.0
Florida,Gonzaga,99.92,0.0799999999999983
Florida,Grambling,100.0,0.0
Florida,Grand Canyon,100.0,0.0
Florida,Houston,100.0,0.0
Florida,Howard,100.0,0.0
Florida,Illinois,50.5,49.5
Florida,Iowa State,100.0,0.0
Florida,James Madison,100.0,0.0
Florida,Kansas,100.0,0.0
Florida,Kentucky,100.0,0.0
Florida,Long Beach State,100.0,0.0
Florida,Longwood,100.0,0.0
Florida,Marquette,100.0,0.0
Florida,McNeese State,100.0,0.0
Florida,Michigan State,100.0,0.0
Florida,Mississippi State,100.0,0.0
Florida,Montana State,100.0,0.0
Florida,Morehead State,100.0,0.0
Florida,NC State,100.0,0.0
Florida,Nebraska,100.0,0.0
Florida,Nevada,100.0,0.0
Florida,New Mexico,100.0,0.0
Florida,North Carolina,100.0,0.0
Florida,Northwestern,100.0,0.0
Florida,Oakland,100.0,0.0
Florida,Oregon,100.0,0.0
Florida,Purdue,5.2,94.8
Florida,Saint Mary's (CA),100.0,0.0
Florida,Saint Peter's,100.0,0.0
Florida,Samford,100.0,0.0
Florida,San Diego State,100.0,0.0
Florida,South Carolina,100.0,0.0
Florida,South Dakota State,100.0,0.0
Florida,Stetson,100.0,0.0
Florida,TCU,100.0,0.0
Florida,Tennessee,100.0,0.0
Florida,Texas,100.0,0.0
Florida,Texas A&M,94.41000000000001,5.589999999999989
Florida,Texas Tech,100.0,0.0
Florida,UAB,99.98,0.01999999999999602
Florida,Utah State,100.0,0.0
Florida,Vermont,100.0,0.0
Florida,Virginia,100.0,0.0
Florida,Wagner,100.0,0.0
Florida,Washington State,100.0,0.0
Florida,Western Kentucky,100.0,0.0
Florida,Wisconsin,100.0,0.0
Florida,Yale,100.0,0.0
Florida Atlantic,Gonzaga,9.569999999999999,90.43
Florida Atlantic,Grambling,100.0,0.0
Florida Atlantic,Grand Canyon,100.0,0.0
Florida Atlantic,Houston,100.0,0.0
Florida Atlantic,Howard,90.0,10.0
Florida Atlantic,Illinois,0.0,100.0
Florida Atlantic,Iowa State,100.0,0.0
Florida Atlantic,James Madison,100.0,0.0
Florida Atlantic,Kansas,100.0,0.0
Florida Atlantic,Kentucky,61.96,38.04
Florida Atlantic,Long Beach State,100.0,0.0
Florida Atlantic,Longwood,99.96000000000001,0.03999999999999204
Florida Atlantic,Marquette,100.0,0.0
Florida Atlantic,McNeese State,100.0,0.0
Florida Atlantic,Michigan State,100.0,0.0
Florida Atlantic,Mississippi State,100.0,0.0
Florida Atlantic,Montana State,100.0,0.0
Florida Atlantic,Morehead State,99.98,0.01999999999999602
Florida Atlantic,NC State,100.0,0.0
Florida Atlantic,Nebraska,100.0,0.0
Florida Atlantic,Nevada,100.0,0.0
Florida Atlantic,New Mexico,100.0,0.0
Florida Atlantic,North Carolina,100.0,0.0
Florida Atlantic,Northwestern,100.0,0.0
Florida Atlantic,Oakland,100.0,0.0
Florida Atlantic,Oregon,100.0,0.0
Florida Atlantic,Purdue,0.0,100.0
Florida Atlantic,Saint Mary's (CA),99.99,0.010000000000005116
Florida Atlantic,Saint Peter's,100.0,0.0
Florida Atlantic,Samford,100.0,0.0
Florida Atlantic,San Diego State,100.0,0.0
Florida Atlantic,South Carolina,100.0,0.0
Florida Atlantic,South Dakota State,100.0,0.0
Florida Atlantic,Stetson,78.49000000000001,21.50999999999999
Florida Atlantic,TCU,99.92999999999999,0.07000000000000739
Florida Atlantic,Tennessee,100.0,0.0
Florida Atlantic,Texas,100.0,0.0
Florida Atlantic,Texas A&M,0.15,99.85
Florida Atlantic,Texas Tech,100.0,0.0
Florida Atlantic,UAB,24.82,75.18
Florida Atlantic,Utah State,100.0,0.0
Florida Atlantic,Vermont,100.0,0.0
Florida Atlantic,Virginia,100.0,0.0
Florida Atlantic,Wagner,100.0,0.0
Florida Atlantic,Washington State,100.0,0.0
Florida Atlantic,Western Kentucky,100.0,0.0
Florida Atlantic,Wisconsin,100.0,0.0
Florida Atlantic,Yale,100.0,0.0
Gonzaga,Grambling,100.0,0.0
Gonzaga,Grand Canyon,100.0,0.0
Gonzaga,Houston,100.0,0.0
Gonzaga,Howard,99.51,0.4899999999999949
Gonzaga,Illinois,0.1,99.9
Gonzaga,Iowa State,100.0,0.0
Gonzaga,James Madison,100.0,0.0
Gonzaga,Kansas,100.0,0.0
Gonzaga,Kentucky,93.99,6.010000000000005
Gonzaga,Long Beach State,100.0,0.0
Gonzaga,Longwood,100.0,0.0
Gonzaga,Marquette,100.0,0.0
Gonzaga,McNeese State,100.0,0.0
Gonzaga,Michigan State,100.0,0.0
Gonzaga,Mississippi State,100.0,0.0
Gonzaga,Montana State,100.0,0.0
Gonzaga,Morehead State,100.0,0.0
Gonzaga,NC State,100.0,0.0
Gonzaga,Nebraska,100.0,0.0
Gonzaga,Nevada,100.0,0.0
Gonzaga,New Mexico,100.0,0.0
Gonzaga,North Carolina,100.0,0.0
Gonzaga,Northwestern,100.0,0.0
Gonzaga,Oakland,100.0,0.0
Gonzaga,Oregon,100.0,0.0
Gonzaga,Purdue,0.0,100.0
Gonzaga,Saint Mary's (CA),100.0,0.0
Gonzaga,Saint Peter's,100.0,0.0
Gonzaga,Samford,100.0,0.0
Gonzaga,San Diego State,100.0,0.0
Gonzaga,South Carolina,100.0,0.0
Gonzaga,South Dakota State,100.0,0.0
Gonzaga,Stetson,98.35000000000001,1.6499999999999915
Gonzaga,TCU,100.0,0.0
Gonzaga,Tennessee,100.0,0.0
Gonzaga,Texas,100.0,0.0
Gonzaga,Texas A&M,7.75,92.25
Gonzaga,Texas Tech,100.0,0.0
Gonzaga,UAB,74.67,25.33
Gonzaga,Utah State,100.0,0.0
Gonzaga,Vermont,100.0,0.0
Gonzaga,Virginia,100.0,0.0
Gonzaga,Wagner,100.0,0.0
Gonzaga,Washington State,100.0,0.0
Gonzaga,Western Kentucky,100.0,0.0
Gonzaga,Wisconsin,100.0,0.0
Gonzaga,Yale,100.0,0.0
Grambling,Grand Canyon,0.0,100.0
Grambling,Houston,0.02,99.98
Grambling,Howard,0.0,100.0
Grambling,Illinois,0.0,100.0
Grambling,Iowa State,75.88000000000001,24.11999999999999
Grambling,James Madison,0.0,100.0
Grambling,Kansas,14.6,85.4
Grambling,Kentucky,0.0,100.0
Grambling,Long Beach State,0.0,100.0
Grambling,Longwood,0.0,100.0
Grambling,Marquette,0.2,99.8
Grambling,McNeese State,0.0,100.0
Grambling,Michigan State,0.45999999999999996,99.54
Grambling,Mississippi State,0.0,100.0
Grambling,Montana State,99.81,0.18999999999999773
Grambling,Morehead State,0.0,100.0
Grambling,NC State,0.01,99.99
Grambling,Nebraska,0.0,100.0
Grambling,Nevada,0.05,99.95
Grambling,New Mexico,0.0,100.0
Grambling,North Carolina,0.0,100.0
Grambling,Northwestern,0.02,99.98
Grambling,Oakland,0.0,100.0
Grambling,Oregon,0.0,100.0
Grambling,Purdue,0.0,100.0
Grambling,Saint Mary's (CA),0.0,100.0
Grambling,Saint Peter's,100.0,0.0
Grambling,Samford,0.0,100.0
Grambling,San Diego State,0.0,100.0
Grambling,South Carolina,0.0,100.0
Grambling,South Dakota State,0.79,99.21
Grambling,Stetson,0.0,100.0
Grambling,TCU,0.0,100.0
Grambling,Tennessee,0.02,99.98
Grambling,Texas,0.0,100.0
Grambling,Texas A&M,0.0,100.0
Grambling,Texas Tech,0.0,100.0
Grambling,UAB,0.0,100.0
Grambling,Utah State,0.0,100.0
Grambling,Vermont,100.0,0.0
Grambling,Virginia,100.0,0.0
Grambling,Wagner,100.0,0.0
Grambling,Washington State,0.0,100.0
Grambling,Western Kentucky,76.75999999999999,23.24000000000001
Grambling,Wisconsin,0.0,100.0
Grambling,Yale,0.04,99.96
Grand Canyon,Houston,99.96000000000001,0.03999999999999204
Grand Canyon,Howard,0.0,100.0
Grand Canyon,Illinois,0.0,100.0
Grand Canyon,Iowa State,100.0,0.0
Grand Canyon,James Madison,84.97,15.030000000000001
Grand Canyon,Kansas,100.0,0.0
Grand Canyon,Kentucky,0.0,100.0
Grand Canyon,Long Beach State,79.08,20.92
Grand Canyon,Longwood,0.06999999999999999,99.93
Grand Canyon,Marquette,100.0,0.0
Grand Canyon,McNeese State,4.2299999999999995,95.77
Grand Canyon,Michigan State,100.0,0.0
Grand Canyon,Mississippi State,6.05,93.95
Grand Canyon,Montana State,100.0,0.0
Grand Canyon,Morehead State,0.03,99.97
Grand Canyon,NC State,99.97,0.030000000000001137
Grand Canyon,Nebraska,99.81,0.18999999999999773
Grand Canyon,Nevada,99.98,0.01999999999999602
Grand Canyon,New Mexico,99.53,0.46999999999999886
Grand Canyon,North Carolina,10.36,89.64
Grand Canyon,Northwestern,99.98,0.01999999999999602
Grand Canyon,Oakland,59.870000000000005,40.129999999999995
Grand Canyon,Oregon,89.74,10.260000000000005
Grand Canyon,Purdue,0.0,100.0
Grand Canyon,Saint Mary's (CA),0.0,100.0
Grand Canyon,Saint Peter's,100.0,0.0
Grand Canyon,Samford,0.06999999999999999,99.93
Grand Canyon,San Diego State,97.2,2.799999999999997
Grand Canyon,South Carolina,8.91,91.09
Grand Canyon,South Dakota State,100.0,0.0
Grand Canyon,Stetson,0.0,100.0
Grand Canyon,TCU,0.01,99.99
Grand Canyon,Tennessee,99.97,0.030000000000001137
Grand Canyon,Texas,88.42,11.579999999999998
Grand Canyon,Texas A&M,0.0,100.0
Grand Canyon,Texas Tech,1.26,98.74
Grand Canyon,UAB,0.0,100.0
Grand Canyon,Utah State,25.45,74.55
Grand Canyon,Vermont,100.0,0.0
Grand Canyon,Virginia,100.0,0.0
Grand Canyon,Wagner,100.0,0.0
Grand Canyon,Washington State,67.04,32.959999999999994
Grand Canyon,Western Kentucky,100.0,0.0
Grand Canyon,Wisconsin,0.25,99.75
Grand Canyon,Yale,99.97,0.030000000000001137
Houston,Howard,0.0,100.0
Houston,Illinois,0.0,100.0
Houston,Iowa State,100.0,0.0
Houston,James Madison,1.32,98.68
Houston,Kansas,99.65,0.3499999999999943
Houston,Kentucky,0.0,100.0
Houston,Long Beach State,1.11,98.89
Houston,Longwood,0.0,100.0
Houston,Marquette,78.33,21.67
Houston,McNeese State,0.0,100.0
Houston,Michigan State,89.37,10.629999999999995
Houston,Mississippi State,0.0,100.0
Houston,Montana State,100.0,0.0
Houston,Morehead State,0.0,100.0
Houston,NC State,63.49,36.51
Houston,Nebraska,37.830000000000005,62.169999999999995
Houston,Nevada,62.86000000000001,37.13999999999999
Houston,New Mexico,23.61,76.39
Houston,North Carolina,0.0,100.0
Houston,Northwestern,62.09,37.91
Houston,Oakland,0.21,99.79
Houston,Oregon,2.65,97.35
Houston,Purdue,0.0,100.0
Houston,Saint Mary's (CA),0.0,100.0
Houston,Saint Peter's,100.0,0.0
Houston,Samford,0.0,100.0
Houston,San Diego State,11.690000000000001,88.31
Houston,South Carolina,0.0,100.0
Houston,South Dakota State,87.33999999999999,12.66000000000001
Houston,Stetson,0.0,100.0
Houston,TCU,0.0,100.0
Houston,Tennessee,51.59,48.41
Houston,Texas,2.17,97.83
Houston,Texas A&M,0.0,100.0
Houston,Texas Tech,0.0,100.0
Houston,UAB,0.0,100.0
Houston,Utah State,0.0,100.0
Houston,Vermont,100.0,0.0
Houston,Virginia,100.0,0.0
Houston,Wagner,100.0,0.0
Houston,Washington State,0.33,99.67
Houston,Western Kentucky,100.0,0.0
Houston,Wisconsin,0.0,100.0
Houston,Yale,65.68,34.31999999999999
Howard,Illinois,0.0,100.0
Howard,Iowa State,100.0,0.0
Howard,James Madison,100.0,0.0
Howard,Kansas,100.0,0.0
Howard,Kentucky,15.909999999999998,84.09
Howard,Long Beach State,100.0,0.0
Howard,Longwood,97.72999999999999,2.2700000000000102
Howard,Marquette,100.0,0.0
Howard,McNeese State,100.0,0.0
Howard,Michigan State,100.0,0.0
Howard,Mississippi State,100.0,0.0
Howard,Montana State,100.0,0.0
Howard,Morehead State,98.13,1.8700000000000045
Howard,NC State,100.0,0.0
Howard,Nebraska,100.0,0.0
Howard,Nevada,100.0,0.0
Howard,New Mexico,100.0,0.0
Howard,North Carolina,100.0,0.0
Howard,Northwestern,100.0,0.0
Howard,Oakland,100.0,0.0
Howard,Oregon,100.0,0.0
Howard,Purdue,0.0,100.0
Howard,Saint Mary's (CA),98.89,1.1099999999999994
Howard,Saint Peter's,100.0,0.0
Howard,Samford,99.67,0.3299999999999983
Howard,San Diego State,100.0,0.0
Howard,South Carolina,100.0,0.0
Howard,South Dakota State,100.0,0.0
Howard,Stetson,26.57,73.43
Howard,TCU,96.48,3.519999999999996
Howard,Tennessee,100.0,0.0
Howard,Texas,100.0,0.0
Howard,Texas A&M,0.0,100.0
Howard,Texas Tech,99.97,0.030000000000001137
Howard,UAB,1.59,98.41
Howard,Utah State,100.0,0.0
Howard,Vermont,100.0,0.0
Howard,Virginia,100.0,0.0
Howard,Wagner,100.0,0.0
Howard,Washington State,100.0,0.0
Howard,Western Kentucky,100.0,0.0
Howard,Wisconsin,99.63,0.37000000000000455
Howard,Yale,100.0,0.0
Illinois,Iowa State,100.0,0.0
Illinois,James Madison,100.0,0.0
Illinois,Kansas,100.0,0.0
Illinois,Kentucky,99.99,0.010000000000005116
Illinois,Long Beach State,100.0,0.0
Illinois,Longwood,100.0,0.0
Illinois,Marquette,100.0,0.0
Illinois,McNeese State,100.0,0.0
Illinois,Michigan State,100.0,0.0
Illinois,Mississippi State,100.0,0.0
Illinois,Montana State,100.0,0.0
Illinois,Morehead State,100.0,0.0
Illinois,NC State,100.0,0.0
Illinois,Nebraska,100.0,0.0
Illinois,Nevada,100.0,0.0
Illinois,New Mexico,100.0,0.0
Illinois,North Carolina,100.0,0.0
Illinois,Northwestern,100.0,0.0
